# MSE;MAE
0.0032237;0.0437479
0.0030488;0.0426904
0.0030919;0.0430840
0.0033055;0.0444606
0.0033859;0.0450998
0.0031542;0.0436977
0.0029192;0.0417812
0.0029081;0.0413465
0.0029335;0.0420558
0.0030020;0.0427667
0.0028541;0.0415978
0.0029794;0.0423655
0.0029604;0.0424460
0.0028673;0.0416274
0.0028692;0.0416664
0.0028060;0.0409879
0.0029569;0.0422508
0.0029339;0.0423134
0.0028956;0.0418390
0.0027802;0.0409016
0.0027568;0.0408455
0.0027865;0.0406672
0.0029740;0.0425839
0.0032153;0.0435291
0.0032996;0.0451065
0.0032463;0.0446454
0.0032693;0.0447928
0.0031394;0.0435517
0.0030577;0.0430356
0.0031183;0.0431096
0.0028337;0.0411310
0.0029523;0.0424157
0.0027343;0.0408241
0.0026469;0.0399976
0.0029278;0.0420900
0.0027414;0.0406906
0.0028930;0.0419505
0.0027762;0.0413254
0.0026758;0.0401914
0.0027455;0.0407349
0.0026051;0.0393705
0.0026983;0.0408464
0.0029270;0.0426502
0.0031673;0.0442691
0.0028257;0.0414656
0.0026510;0.0402972
0.0026584;0.0402698
0.0025854;0.0393275
0.0028731;0.0420858
0.0026321;0.0399368
0.0025703;0.0392352
0.0026143;0.0397423
0.0027420;0.0405892
0.0027531;0.0409873
0.0026265;0.0400823
0.0025440;0.0393135
0.0024595;0.0388316
0.0025944;0.0397162
0.0027621;0.0413317
0.0027101;0.0408293
0.0025435;0.0397619
0.0026335;0.0397011
0.0026097;0.0396769
0.0025989;0.0395093
0.0025574;0.0393608
0.0024836;0.0388846
0.0025009;0.0388472
0.0024172;0.0381825
0.0023806;0.0379863
0.0024448;0.0383357
0.0028491;0.0417947
0.0029522;0.0426988
0.0025094;0.0394326
0.0026328;0.0400734
0.0028744;0.0424547
0.0025844;0.0399835
0.0025867;0.0402719
0.0023954;0.0379844
0.0024826;0.0392367
0.0025300;0.0392286
0.0028438;0.0420307
0.0024461;0.0386433
0.0025508;0.0395355
0.0028210;0.0410423
0.0027668;0.0410514
0.0026947;0.0407410
0.0024295;0.0383212
0.0025345;0.0396487
0.0023369;0.0380206
0.0023861;0.0383599
0.0022712;0.0372715
0.0023916;0.0384207
0.0022164;0.0363543
0.0022795;0.0374145
0.0021988;0.0363178
0.0021309;0.0357885
0.0021797;0.0363903
0.0022565;0.0371252
0.0024761;0.0389536
0.0022878;0.0372668
0.0022390;0.0372517
0.0022545;0.0370922
0.0022827;0.0375918
0.0021810;0.0363931
0.0025381;0.0391234
0.0027481;0.0410895
0.0023776;0.0382395
0.0024982;0.0391134
0.0022751;0.0372847
0.0022165;0.0366935
0.0023678;0.0378210
0.0024338;0.0389317
0.0023238;0.0377581
0.0022947;0.0373554
0.0021772;0.0361469
0.0021583;0.0363096
0.0020888;0.0356606
0.0021112;0.0358218
0.0020059;0.0347502
0.0021638;0.0361187
0.0020482;0.0354302
0.0021388;0.0361885
0.0021982;0.0364994
0.0025988;0.0400430
0.0023571;0.0381994
0.0021190;0.0359044
0.0021277;0.0361759
0.0027264;0.0401678
0.0024558;0.0389120
0.0022564;0.0372273
0.0021102;0.0361896
0.0020215;0.0349171
0.0020957;0.0359759
0.0020092;0.0349847
0.0021035;0.0360920
0.0021886;0.0364279
0.0020285;0.0347116
0.0019562;0.0347096
0.0019268;0.0343583
0.0019933;0.0349186
0.0020452;0.0354249
0.0020734;0.0357221
0.0019508;0.0344266
0.0022807;0.0372734
0.0021112;0.0357072
0.0019141;0.0342023
0.0019218;0.0341910
0.0019013;0.0343133
0.0018766;0.0337869
0.0019039;0.0339890
0.0018782;0.0338645
0.0020024;0.0349001
0.0019491;0.0341204
0.0020858;0.0362720
0.0022876;0.0372213
0.0025165;0.0396975
0.0021996;0.0365225
0.0020795;0.0358335
0.0020833;0.0362235
0.0018660;0.0337150
0.0019384;0.0345317
0.0020607;0.0356427
0.0018802;0.0338598
0.0019727;0.0347239
0.0018516;0.0336203
0.0017923;0.0331863
0.0018299;0.0331675
0.0018085;0.0331835
0.0017295;0.0322533
0.0018205;0.0335151
0.0017231;0.0323389
0.0018170;0.0332031
0.0018315;0.0336226
0.0020102;0.0349881
0.0023040;0.0380929
0.0019445;0.0346153
0.0020161;0.0354771
0.0020246;0.0354347
0.0017752;0.0332978
0.0017033;0.0322252
0.0016382;0.0313634
0.0017589;0.0326368
0.0019158;0.0345137
0.0017630;0.0328456
0.0017362;0.0327382
0.0016567;0.0317315
0.0016910;0.0321549
0.0018741;0.0337200
0.0019051;0.0347580
0.0020238;0.0356553
0.0018974;0.0339391
0.0018674;0.0341830
0.0020633;0.0356404
0.0017920;0.0332463
0.0017492;0.0330988
0.0017365;0.0323997
0.0016854;0.0320089
0.0015782;0.0309237
0.0016136;0.0313958
0.0016080;0.0313711
0.0016812;0.0321944
0.0015861;0.0309025
0.0015525;0.0308784
0.0016305;0.0315600
0.0017965;0.0331955
0.0019819;0.0350974
0.0019553;0.0344322
0.0018544;0.0335716
0.0019267;0.0343260
0.0017892;0.0335510
0.0017776;0.0330977
0.0017723;0.0329032
0.0015649;0.0311225
0.0017083;0.0323200
0.0017847;0.0325157
0.0017568;0.0331221
0.0018992;0.0349951
0.0018845;0.0338693
0.0016481;0.0317839
0.0016230;0.0318557
0.0024266;0.0389030
0.0021676;0.0369000
0.0020149;0.0348129
0.0018503;0.0340061
0.0016813;0.0319557
0.0015695;0.0310578
0.0017064;0.0326982
0.0015133;0.0305100
0.0015736;0.0311267
0.0014946;0.0303258
0.0014686;0.0297382
0.0013855;0.0289038
0.0015258;0.0305174
0.0020444;0.0355776
0.0018231;0.0336694
0.0017647;0.0332059
0.0014605;0.0299093
0.0016211;0.0316973
0.0019925;0.0348959
0.0015340;0.0305252
0.0014573;0.0295587
0.0015223;0.0305127
0.0014825;0.0298320
0.0016007;0.0311514
0.0017834;0.0337717
0.0016713;0.0324224
0.0015376;0.0306571
0.0014431;0.0297690
0.0015771;0.0314415
0.0015487;0.0310305
0.0015232;0.0309469
0.0016632;0.0319746
0.0016487;0.0319385
0.0015974;0.0312864
0.0014844;0.0304162
0.0014330;0.0295445
0.0014916;0.0303921
0.0015197;0.0306922
0.0016545;0.0319941
0.0016694;0.0321205
0.0018740;0.0341929
0.0015450;0.0306258
0.0015381;0.0309892
0.0016349;0.0316024
0.0017504;0.0327198
0.0014882;0.0307114
0.0014677;0.0299567
0.0013857;0.0291507
0.0013305;0.0286354
0.0016591;0.0322749
0.0014405;0.0297904
0.0013771;0.0290043
0.0014239;0.0295035
0.0013621;0.0289946
0.0013919;0.0292053
0.0014297;0.0296063
0.0013689;0.0291536
0.0013672;0.0292359
0.0013661;0.0290778
0.0013624;0.0290151
0.0012950;0.0280429
0.0016890;0.0318078
0.0014031;0.0292340
0.0015062;0.0308124
0.0015340;0.0306299
0.0014276;0.0297074
0.0014173;0.0295826
0.0012871;0.0280860
0.0013701;0.0289798
0.0016168;0.0315909
0.0015438;0.0308848
0.0015136;0.0303859
0.0014546;0.0296744
0.0013968;0.0292265
0.0013965;0.0293414
0.0012435;0.0275712
0.0012149;0.0271446
0.0016068;0.0314847
0.0013833;0.0289087
0.0012943;0.0280081
0.0013486;0.0289051
0.0012307;0.0275389
0.0012862;0.0279340
0.0011797;0.0266874
0.0011815;0.0267215
0.0014564;0.0298284
0.0018593;0.0335067
0.0017383;0.0332309
0.0015567;0.0310900
0.0014357;0.0296337
0.0014172;0.0295307
0.0014490;0.0298383
0.0014297;0.0298458
0.0013062;0.0280387
0.0012452;0.0277380
0.0013470;0.0288811
0.0015559;0.0310908
0.0015160;0.0308238
0.0013569;0.0287579
0.0013106;0.0286242
0.0011969;0.0270893
0.0012947;0.0282095
0.0013188;0.0286693
0.0011720;0.0267413
0.0011625;0.0264429
0.0014674;0.0298821
0.0017170;0.0331729
0.0014206;0.0295097
0.0014988;0.0307625
0.0013740;0.0294399
0.0011637;0.0266693
0.0012270;0.0276146
0.0012125;0.0270325
0.0011651;0.0261827
0.0014222;0.0294071
0.0016320;0.0314098
0.0013268;0.0285886
0.0012446;0.0275675
0.0011928;0.0270237
0.0012358;0.0274960
0.0014875;0.0307200
0.0013281;0.0288789
0.0012017;0.0269481
0.0011334;0.0260840
0.0011798;0.0266015
0.0011090;0.0260156
0.0011128;0.0261595
0.0010692;0.0254247
0.0011894;0.0270133
0.0010507;0.0251397
0.0010710;0.0255349
0.0011348;0.0262445
0.0011439;0.0263998
0.0011367;0.0263655
0.0012143;0.0273657
0.0014484;0.0299443
0.0012761;0.0277354
0.0012493;0.0279286
0.0012278;0.0276805
0.0011720;0.0268903
0.0012513;0.0277795
0.0012054;0.0274188
0.0011020;0.0257722
0.0011914;0.0270960
0.0012824;0.0284814
0.0013831;0.0294439
0.0012206;0.0273077
0.0011595;0.0263593
0.0012229;0.0274749
0.0010645;0.0254757
0.0011145;0.0261979
0.0010793;0.0256055
0.0011105;0.0260504
0.0011677;0.0264377
0.0013579;0.0288039
0.0015369;0.0302931
0.0013352;0.0279667
0.0011262;0.0259359
0.0013543;0.0289375
0.0015834;0.0305932
0.0015170;0.0295574
0.0014278;0.0294714
0.0014944;0.0299267
0.0013072;0.0283960
0.0013014;0.0285534
0.0013099;0.0287486
0.0012554;0.0272888
0.0011408;0.0261568
0.0010765;0.0255441
0.0011342;0.0266813
0.0009483;0.0237893
0.0009913;0.0244868
0.0009947;0.0248019
0.0009761;0.0243155
0.0008964;0.0230649
0.0009485;0.0240480
0.0009762;0.0243649
0.0010208;0.0248006
0.0010232;0.0250837
0.0011320;0.0262153
0.0010513;0.0253054
0.0009649;0.0242585
0.0010332;0.0251732
0.0009463;0.0240757
